"","occasion","date","tag","species","section","length","weight","recap","mortality","fin_recap","f_occasion","w"
"1623",3,"05/15/2021","ID900.226001698549","green_sunfish",5,62,3.7,"n","n","n","occ3",0.670033623109321
"1624",3,"05/15/2021","ID900.226001698495","green_sunfish",5,93,15.2,"n","n","n","occ3",1
"1625",3,"05/15/2021","ID900.226001698572","green_sunfish",6,108,22.1,"n","n","n","occ3",1
"1626",3,"05/15/2021","ID900.226001698541","green_sunfish",6,63,4.6,"n","n","n","occ3",1
"1627",3,"05/15/2021","ID900.226001698563","green_sunfish",7,85,11.2,"n","n","n","occ3",1
"1628",3,"05/15/2021","ID900.226001167863","green_sunfish",8,87,12,"y","n","n","occ3",1
"1629",3,"05/15/2021","ID900.226001698504","green_sunfish",8,97,16.6,"n","n","n","occ3",1
"1630",3,"05/15/2021","ID900.226001698531","green_sunfish",8,90,12.7,"n","n","n","occ3",1
"1631",3,"05/15/2021","ID900.226001167796","green_sunfish",10,82,9.4,"y","n","n","occ3",1
"1632",3,"05/15/2021","ID900.226001698327","green_sunfish",10,91,12.5,"n","n","n","occ3",0.93727311774996
"1633",3,"05/15/2021","ID900.226001698331","green_sunfish",10,84,9.7,"n","n","n","occ3",0.868142642780235
"1634",3,"05/15/2021","ID900.226001698554","green_sunfish",10,90,13.2,"n","n","n","occ3",1
"1635",3,"05/15/2021","ID900.226001698344","green_sunfish",10,82,9.7,"n","n","n","occ3",1
"1636",3,"05/15/2021","ID900.226001167952","green_sunfish",12,86,11.9,"y","n","n","occ3",1
"1637",3,"05/15/2021","ID900.226001167808","green_sunfish",12,104,19.3,"y","n","n","occ3",1
"1638",3,"05/15/2021","ID900.226001698309","green_sunfish",12,89,12,"n","n","n","occ3",1
"1639",3,"05/15/2021","ID900.226001698349","green_sunfish",12,83,9.9,"n","n","n","occ3",1
"1640",3,"05/15/2021","ID900.226001698305","green_sunfish",12,93,14.5,"n","n","n","occ3",1
"1641",3,"05/15/2021","ID900.226001698389","green_sunfish",12,87,9.8,"n","n","n","occ3",0.444653489354896
"1642",3,"05/15/2021","ID900.226001698318","green_sunfish",12,68,5.8,"n","n","n","occ3",1
"1643",3,"05/15/2021","ID900.226001698317","green_sunfish",12,82,9.4,"n","n","n","occ3",1
"1644",3,"05/15/2021","ID900.226001698494","green_sunfish",13,101,19.5,"y","n","n","occ3",1
"1645",3,"05/15/2021","ID900.226001698499","green_sunfish",13,85,10.9,"y","n","n","occ3",1
"1646",3,"05/15/2021","ID900.226001698526","green_sunfish",13,93,14.8,"n","n","n","occ3",1
"1647",3,"05/15/2021","ID900.226001698461","green_sunfish",14,97,16.8,"y","n","n","occ3",1
"1648",3,"05/16/2021","ID900.226001698367","green_sunfish",16,78,8.9,"n","n","n","occ3",1
"1649",3,"05/16/2021","ID900.226001698302","green_sunfish",17,62,4.5,"n","n","n","occ3",1
"1650",3,"05/16/2021","ID900.226001698332","green_sunfish",17,72,6.8,"n","n","n","occ3",1
"1651",3,"05/16/2021","ID900.226001698375","green_sunfish",17,96,15.8,"n","n","n","occ3",1
"1652",3,"05/16/2021","ID900.226001167858","green_sunfish",20,117,25.1,"y","n","n","occ3",0.522440685585876
"1653",3,"05/16/2021","ID900.226001698392","green_sunfish",22,88,14.1,"n","n","n","occ3",0.692079511578815
"1654",3,"05/16/2021","ID900.226001698312","green_sunfish",22,119,32.5,"n","n","n","occ3",1
"1655",3,"05/16/2021","ID900.226001698360","green_sunfish",24,60,4,"n","n","n","occ3",1
"1656",3,"05/16/2021","ID900.226001698342","green_sunfish",24,87,12.4,"n","n","n","occ3",1
"1657",3,"05/16/2021","ID900.226001698379","green_sunfish",24,83,10.4,"n","n","n","occ3",1
"1658",3,"05/16/2021","ID900.226001698380","green_sunfish",24,129,42.8,"n","n","n","occ3",1
"1659",3,"05/16/2021","ID900.226001167827","green_sunfish",30,114,30.5,"y","n","n","occ3",0.852264732113488
"1660",3,"05/16/2021","ID900.226001697329","green_sunfish",30,61,3.7,"n","n","n","occ3",1
"1661",3,"05/16/2021","ID900.226001698583","green_sunfish",31,86,11.2,"y","n","n","occ3",1
"1662",3,"05/16/2021","ID900.226001697373","green_sunfish",31,131,43.9,"n","n","n","occ3",1
"1663",3,"05/16/2021","ID900.226001697317","green_sunfish",31,84,11.9,"n","n","n","occ3",0.87295922343083
"1664",3,"05/16/2021","ID900.226001697333","green_sunfish",31,80,8.9,"n","n","n","occ3",1
"1665",3,"05/16/2021","ID900.226001697357","green_sunfish",31,105,26.2,"n","n","n","occ3",0.433553085867776
"1666",3,"05/16/2021","ID900.226001697301","green_sunfish",32,125,39,"n","n","n","occ3",1
"1667",3,"05/16/2021","ID900.226001697311","green_sunfish",34,93,14.5,"n","n","n","occ3",1
"1668",3,"05/16/2021","ID900.226001167708","green_sunfish",35,112,27.5,"y","n","n","occ3",1
"1669",3,"05/16/2021","ID900.226001698446","green_sunfish",35,96,15.1,"y","n","n","occ3",1
"1670",3,"05/16/2021","ID900.226001697372","green_sunfish",35,77,8.9,"n","n","n","occ3",1
"1671",3,"05/16/2021","ID900.226001697362","green_sunfish",35,120,33.2,"n","n","n","occ3",1
"1672",3,"05/16/2021","ID900.226001697313","green_sunfish",35,83,9.8,"n","n","n","occ3",1
"1673",3,"05/16/2021","ID900.226001697321","green_sunfish",35,84,9.9,"n","n","n","occ3",1
"1674",3,"05/16/2021","ID900.226001697379","green_sunfish",35,65,4.8,"n","n","n","occ3",1
"1675",3,"05/16/2021","ID900.226001697339","green_sunfish",35,61,4.1,"n","n","n","occ3",1
"1676",3,"05/16/2021","ID900.226001697336","green_sunfish",35,64,4.8,"n","n","n","occ3",1
"1677",3,"05/16/2021","ID900.226001697349","green_sunfish",36,81,9.6,"n","n","n","occ3",1
"1678",3,"05/16/2021","ID900.226001697386","green_sunfish",36,64,4.4,"n","n","n","occ3",1
"1679",3,"05/16/2021","ID900.226001697356","green_sunfish",37,114,30.9,"n","n","n","occ3",0.757699608803977
"1680",3,"05/16/2021","ID900.226001697360","green_sunfish",37,99,19.3,"n","n","n","occ3",1
"1681",3,"05/16/2021","ID900.226001697374","green_sunfish",42,70,6.2,"n","n","n","occ3",1
"1682",3,"05/16/2021","ID900.226001697326","green_sunfish",42,63,4.3,"n","n","n","occ3",1
"1683",3,"05/16/2021","ID900.226001697343","green_sunfish",42,76,8.6,"n","n","n","occ3",1
"1684",4,"08/13/2021","ID900.226001698588","green_sunfish",1,90,11.6,"y","n","n","occ4",1
"1685",4,"08/13/2021","ID900.226001697340","green_sunfish",1,126,37.3,"n","n","n","occ4",1
"1686",4,"08/13/2021","ID900.226001697397","green_sunfish",1,111,26,"n","n","n","occ4",1
"1687",4,"08/13/2021","ID900.226001697309","green_sunfish",1,78,9,"n","n","n","occ4",0.904556155192597
"1688",4,"08/13/2021","ID900.226001697335","green_sunfish",1,74,7.3,"n","n","n","occ4",1
"1689",4,"08/13/2021","ID900.226001697323","green_sunfish",1,72,6.4,"n","n","n","occ4",1
"1690",4,"08/13/2021","ID900.226001697332","green_sunfish",1,67,5.2,"n","n","n","occ4",1
"1691",4,"08/13/2021","ID900.226001697388","green_sunfish",1,67,5.2,"n","n","n","occ4",1
"1692",4,"08/13/2021","ID900.226001697377","green_sunfish",1,61,3.8,"n","n","n","occ4",1
"1693",4,"08/13/2021","ID900.226001697394","green_sunfish",1,66,4.7,"n","n","n","occ4",1
"1694",4,"08/13/2021","ID900.226001698554","green_sunfish",2,101,18.2,"y","n","n","occ4",1
"1695",4,"08/13/2021","ID900.226001697359","green_sunfish",2,81,9.5,"n","n","n","occ4",1
"1696",4,"08/13/2021","ID900.226001697395","green_sunfish",2,62,5.1,"n","n","n","occ4",0.376903397118701
"1697",4,"08/13/2021","ID900.226001698327","green_sunfish",5,113,25.2,"y","n","n","occ4",1
"1698",4,"08/13/2021","ID900.226001698549","green_sunfish",5,82,9.4,"y","n","n","occ4",1
"1699",4,"08/13/2021","ID900.226001697257","green_sunfish",5,99,17.7,"n","n","n","occ4",1
"1700",4,"08/13/2021","ID900.226001697350","green_sunfish",5,71,6.6,"n","n","n","occ4",1
"1701",4,"08/13/2021","ID900.226001698541","green_sunfish",6,83,10.3,"y","n","n","occ4",1
"1702",4,"08/13/2021","ID900.226001697240","green_sunfish",8,69,6.6,"n","n","n","occ4",0.538994962985886
"1703",4,"08/13/2021","ID900.226001697223","green_sunfish",8,70,6.2,"n","n","n","occ4",1
"1704",4,"08/13/2021","ID900.226001697298","green_sunfish",9,83,10,"n","n","n","occ4",1
"1705",4,"08/13/2021","ID900.226001697289","green_sunfish",9,66,4.9,"n","n","n","occ4",1
"1706",4,"08/13/2021","ID900.226001697285","green_sunfish",9,65,4.7,"n","n","n","occ4",1
"1707",4,"08/13/2021","ID900.226001697227","green_sunfish",10,106,21.6,"n","n","n","occ4",1
"1708",4,"08/13/2021","ID900.226001697268","green_sunfish",10,62,4.3,"n","n","n","occ4",1
"1709",4,"08/13/2021","ID900.226001697262","green_sunfish",10,92,13.7,"n","n","n","occ4",1
"1710",4,"08/13/2021","ID900.226001697214","green_sunfish",10,97,16.8,"n","n","n","occ4",1
"1711",4,"08/13/2021","ID900.226001697282","green_sunfish",10,106,21.1,"n","n","n","occ4",1
"1712",4,"08/13/2021","ID900.226001697212","green_sunfish",10,63,4.3,"n","n","n","occ4",1
"1713",4,"08/13/2021","ID900.226001697297","green_sunfish",10,110,22.7,"n","n","n","occ4",1
"1714",4,"08/13/2021","ID900.226001697237","green_sunfish",10,73,6.8,"n","n","n","occ4",1
"1715",4,"08/13/2021","ID900.226001697263","green_sunfish",10,73,7.6,"n","n","n","occ4",0.669332468754588
"1716",4,"08/13/2021","ID900.226001697219","green_sunfish",10,65,4.6,"n","n","n","occ4",1
"1717",4,"08/13/2021","ID900.226001697264","green_sunfish",11,67,5.3,"n","n","n","occ4",1
"1718",4,"08/13/2021","ID900.226001698379","green_sunfish",12,90,11.8,"y","n","n","occ4",1
"1719",4,"08/13/2021","ID900.226001697233","green_sunfish",12,61,4,"n","n","n","occ4",1
"1720",4,"08/13/2021","ID900.226001697252","green_sunfish",12,73,6.7,"n","n","n","occ4",1
"1721",4,"08/13/2021","ID900.226001697221","green_sunfish",12,83,10.4,"n","n","n","occ4",1
"1722",4,"08/13/2021","ID900.226001167828","green_sunfish",13,110,23.5,"y","n","n","occ4",1
"1723",4,"08/13/2021","ID900.226001697211","green_sunfish",13,100,15.9,"n","n","n","occ4",0.924049475805647
"1724",4,"08/13/2021","ID900.226001698312","green_sunfish",14,134,43.8,"y","n","n","occ4",1
"1725",4,"08/13/2021","ID900.226001697273","green_sunfish",14,101,15.9,"n","n","n","occ4",0.701283795065854
"1726",4,"08/13/2021","ID900.226001697209","green_sunfish",14,73,6.8,"n","n","n","occ4",1
"1727",4,"08/13/2021","ID900.226001697239","green_sunfish",17,71,6.1,"n","n","n","occ4",1
"1728",4,"08/14/2021","ID900.226001698150","green_sunfish",20,79,8.6,"n","n","n","occ4",1
"1729",4,"08/14/2021","ID900.226001698102","green_sunfish",20,73,6.3,"n","n","n","occ4",1
"1730",4,"08/14/2021","ID900.226001698168","green_sunfish",20,66,5.2,"n","n","n","occ4",1
"1731",4,"08/14/2021","ID900.226001698188","green_sunfish",22,74,6.7,"n","n","n","occ4",1
"1732",4,"08/14/2021","ID900.226001698129","green_sunfish",22,72,6.5,"n","n","n","occ4",1
"1733",4,"08/14/2021","ID900.226001698165","green_sunfish",22,72,6.2,"n","n","n","occ4",1
"1734",4,"08/14/2021","ID900.226001698104","green_sunfish",23,90,13.5,"n","n","n","occ4",1
"1735",4,"08/14/2021","ID900.226001698174","green_sunfish",23,101,18,"n","n","n","occ4",1
"1736",4,"08/14/2021","ID900.226001698135","green_sunfish",23,67,5.2,"n","n","n","occ4",1
"1737",4,"08/14/2021","ID900.226001698156","green_sunfish",23,69,5.1,"n","n","n","occ4",0.959266640749577
"1738",4,"08/14/2021","ID900.226001698513","green_sunfish",24,98,16.1,"y","n","n","occ4",1
"1739",4,"08/14/2021","ID900.226001698192","green_sunfish",24,113,26.1,"n","n","n","occ4",1
"1740",4,"08/14/2021","ID900.226001698108","green_sunfish",24,82,9.3,"n","n","n","occ4",1
"1741",4,"08/14/2021","ID900.226001698101","green_sunfish",24,77,7.6,"n","n","n","occ4",1
"1742",4,"08/14/2021","ID900.226001698147","green_sunfish",24,72,6.4,"n","n","n","occ4",1
"1743",4,"08/14/2021","ID900.226001698143","green_sunfish",24,67,5,"n","n","n","occ4",1
"1744",4,"08/14/2021","ID900.226001698121","green_sunfish",26,64,4,"n","n","n","occ4",0.851681069088496
"1745",4,"08/14/2021","ID900.226001698127","green_sunfish",26,79,8.2,"n","n","n","occ4",1
"1746",4,"08/14/2021","ID900.226001698167","green_sunfish",26,65,4.6,"n","n","n","occ4",1
"1747",4,"08/14/2021","ID900.226001698114","green_sunfish",26,88,12,"n","n","n","occ4",1
"1748",4,"08/14/2021","ID900.226001698125","green_sunfish",26,71,6.5,"n","n","n","occ4",1
"1749",4,"08/14/2021","ID900.226001698160","green_sunfish",26,77,7.7,"n","n","n","occ4",1
"1750",4,"08/14/2021","ID900.226001698106","green_sunfish",26,67,5.2,"n","n","n","occ4",1
"1751",4,"08/14/2021","ID900.226001698128","green_sunfish",26,64,4.3,"n","n","n","occ4",1
"1752",4,"08/14/2021","ID900.226001167856","green_sunfish",30,87,10.3,"y","n","n","occ4",0.86902095319322
"1753",4,"08/14/2021","ID900.226001698161","green_sunfish",30,64,4,"n","n","n","occ4",0.851681069088496
"1754",4,"08/14/2021","ID900.226001698146","green_sunfish",30,72,5.6,"n","n","n","occ4",0.684153824390748
"1755",4,"08/14/2021","ID900.226001697471","green_sunfish",30,85,10.1,"n","n","n","occ4",1
"1756",4,"08/14/2021","ID900.226001697441","green_sunfish",30,71,6.6,"n","n","n","occ4",1
"1757",4,"08/14/2021","ID900.226001697462","green_sunfish",30,66,5.1,"n","n","n","occ4",1
"1758",4,"08/14/2021","ID900.226001697433","green_sunfish",31,60,3.7,"n","n","n","occ4",1
"1759",4,"08/14/2021","ID900.226001697467","green_sunfish",31,69,5.3,"n","n","n","occ4",1
"1760",4,"08/14/2021","ID900.226001697443","green_sunfish",32,77,8.1,"n","n","n","occ4",1
"1761",4,"08/14/2021","ID900.226001697423","green_sunfish",32,74,7.1,"n","n","n","occ4",1
"1762",4,"08/14/2021","ID900.226001697468","green_sunfish",32,65,4.4,"n","n","n","occ4",1
"1763",4,"08/14/2021","ID900.226001697482","green_sunfish",32,66,4.5,"n","n","n","occ4",1
"1764",4,"08/14/2021","ID900.226001697436","green_sunfish",34,70,4.9,"n","n","n","occ4",0.502717728840523
"1765",4,"08/14/2021","ID900.226001697321","green_sunfish",35,92,13.7,"y","n","n","occ4",1
"1766",4,"08/14/2021","ID900.226001697379","green_sunfish",35,76,7.5,"y","n","n","occ4",1
"1767",4,"08/14/2021","ID900.226001697474","green_sunfish",35,73,6.5,"n","n","n","occ4",1
"1768",4,"08/14/2021","ID900.226001698142","green_sunfish",35,80,8.5,"n","n","n","occ4",1
"1769",4,"08/14/2021","ID900.226001698116","green_sunfish",35,70,6,"n","n","n","occ4",1
"1770",4,"08/14/2021","ID900.226001698126","green_sunfish",35,64,4.4,"n","n","n","occ4",1
"1771",4,"08/14/2021","ID900.226001698123","green_sunfish",35,98,16.5,"n","n","n","occ4",1
"1772",4,"08/14/2021","ID900.226001698176","green_sunfish",35,63,3.9,"n","n","n","occ4",1
"1773",4,"08/14/2021","ID900.226001698119","green_sunfish",35,78,8.2,"n","n","n","occ4",1
"1774",4,"08/14/2021","ID900.226001698107","green_sunfish",35,139,51.2,"n","n","n","occ4",1
"1775",4,"08/14/2021","ID900.226001698100","green_sunfish",35,67,4.8,"n","n","n","occ4",1
"1776",4,"08/14/2021","ID900.226001698179","green_sunfish",35,128,38.5,"n","n","n","occ4",1
"1777",4,"08/14/2021","ID900.226001697386","green_sunfish",36,76,6.8,"y","n","n","occ4",0.871513285981751
"1778",4,"08/14/2021","ID900.226001698137","green_sunfish",36,86,10.8,"n","n","n","occ4",1
"1779",4,"08/14/2021","ID900.226001698120","green_sunfish",37,91,14,"n","n","n","occ4",1
"1780",4,"08/14/2021","ID900.226001698155","green_sunfish",37,100,18.6,"n","n","n","occ4",1
"1781",4,"08/14/2021","ID900.226001698196","green_sunfish",37,67,5.5,"n","n","n","occ4",1
"1782",4,"08/14/2021","ID900.226001698148","green_sunfish",37,65,5.2,"n","n","n","occ4",0.807132873546203
"1783",4,"08/14/2021","ID900.226001698175","green_sunfish",37,73,6.7,"n","n","n","occ4",1
"1784",4,"08/14/2021","ID900.226001697481","green_sunfish",42,66,4.4,"n","n","n","occ4",0.857600649885407
"1785",4,"08/14/2021","ID900.226001697447","green_sunfish",42,67,4.8,"n","n","n","occ4",1
"1786",4,"08/14/2021","ID900.226001697426","green_sunfish",42,70,5.7,"n","n","n","occ4",1
"1787",4,"08/14/2021","ID900.226001697430","green_sunfish",43,64,4.3,"n","n","n","occ4",1
"1788",4,"08/14/2021","ID900.226001697442","green_sunfish",43,63,3.9,"n","n","n","occ4",1
"1789",5,"11/13/2021","ID900.226001697335","green_sunfish",1,76,6.9,"y","n","n","occ5",1
"1790",5,"11/13/2021","ID900.226001697388","green_sunfish",1,70,5.7,"y","n","n","occ5",1
"1791",5,"11/13/2021","ID900.226001698974","green_sunfish",1,76,7.2,"n","n","n","occ5",1
"1792",5,"11/13/2021","ID900.226001698961","green_sunfish",1,97,14.2,"n","n","n","occ5",1
"1793",5,"11/13/2021","ID900.226001698924","green_sunfish",1,70,5.8,"n","n","n","occ5",1
"1794",5,"11/13/2021","ID900.226001698246","green_sunfish",2,115,19,"y","n","n","occ5",0.344759037016021
"1795",5,"11/13/2021","ID900.226001698949","green_sunfish",2,91,11.6,"n","n","n","occ5",1
"1796",5,"11/13/2021","ID900.226001698967","green_sunfish",2,78,7.8,"n","n","n","occ5",1
"1797",5,"11/13/2021","ID900.226001698990","green_sunfish",3,76,6.8,"n","n","n","occ5",1
"1798",5,"11/13/2021","ID900.226001698977","green_sunfish",5,90,12.4,"n","n","n","occ5",1
"1799",5,"11/13/2021","ID900.226001698956","green_sunfish",5,95,14.1,"n","n","n","occ5",1
"1800",5,"11/13/2021","ID900.226001167720","green_sunfish",10,109,20.2,"y","n","n","occ5",1
"1801",5,"11/13/2021","ID900.226001698966","green_sunfish",10,69,5,"n","n","n","occ5",1
"1802",5,"11/13/2021","ID900.226001698932","green_sunfish",10,83,10.2,"n","n","n","occ5",0.727852618784007
"1803",5,"11/13/2021","ID900.226001698907","green_sunfish",10,65,4.7,"n","n","n","occ5",0.900158752539309
"1804",5,"11/13/2021","ID900.226001698906","green_sunfish",10,99,13.4,"n","n","n","occ5",0.606283253025807
"1805",5,"11/13/2021","ID900.226001698989","green_sunfish",10,70,5.7,"n","n","n","occ5",1
"1806",5,"11/13/2021","ID900.226001698919","green_sunfish",10,92,12.5,"n","n","n","occ5",1
"1807",5,"11/13/2021","ID900.226001698934","green_sunfish",10,107,19.2,"n","n","n","occ5",1
"1808",5,"11/13/2021","ID900.226001698904","green_sunfish",10,95,14.1,"n","n","n","occ5",1
"1809",5,"11/13/2021","ID900.226001698954","green_sunfish",11,66,4.8,"n","n","n","occ5",1
"1810",5,"11/13/2021","ID900.226001698988","green_sunfish",11,72,6.2,"n","n","n","occ5",1
"1811",5,"11/13/2021","ID900.226001698976","green_sunfish",11,96,14.2,"n","n","n","occ5",1
"1812",5,"11/13/2021","ID900.226001698499","green_sunfish",12,109,19.5,"y","n","n","occ5",1
"1813",5,"11/13/2021","ID900.226001698379","green_sunfish",12,94,12.4,"y","n","n","occ5",1
"1814",5,"11/13/2021","ID900.226001698903","green_sunfish",12,72,6.8,"n","n","n","occ5",0.578478969333361
"1815",5,"11/13/2021","ID900.226001698911","green_sunfish",12,66,4.7,"n","n","n","occ5",1
"1816",5,"11/13/2021","ID900.226001698959","green_sunfish",12,91,10.3,"n","n","n","occ5",0.5897947363597
"1817",5,"11/13/2021","ID900.226001698978","green_sunfish",12,106,18.3,"n","n","n","occ5",1
"1818",5,"11/13/2021","ID900.226001697211","green_sunfish",14,102,16.8,"y","n","n","occ5",1
"1819",5,"11/13/2021","ID900.226001698939","green_sunfish",14,79,7.8,"n","n","n","occ5",1
"1820",5,"11/13/2021","ID900.226001698980","green_sunfish",19,80,7.2,"n","n","n","occ5",0.788081300694941
"1821",5,"11/14/2021","ID900.226001698129","green_sunfish",22,72,6.6,"y","n","n","occ5",0.71779739200936
"1822",5,"11/14/2021","ID900.226001697460","green_sunfish",22,76,7.7,"n","n","n","occ5",0.795066225585085
"1823",5,"11/14/2021","ID900.226001697495","green_sunfish",22,101,16.7,"n","n","n","occ5",1
"1824",5,"11/14/2021","ID900.226001697464","green_sunfish",22,84,9.5,"n","n","n","occ5",1
"1825",5,"11/14/2021","ID900.226001697477","green_sunfish",23,67,4.4,"n","n","n","occ5",1
"1826",5,"11/14/2021","ID900.226001697434","green_sunfish",23,80,7.7,"n","n","n","occ5",1
"1827",5,"11/14/2021","ID900.226001697428","green_sunfish",24,70,5.5,"n","n","n","occ5",1
"1828",5,"11/14/2021","ID900.226001697461","green_sunfish",24,109,20.8,"n","n","n","occ5",1
"1829",5,"11/14/2021","ID900.226001697453","green_sunfish",24,85,9.3,"n","n","n","occ5",1
"1830",5,"11/14/2021","ID900.226001698160","green_sunfish",25,83,9.1,"y","n","n","occ5",1
"1831",5,"11/14/2021","ID900.226001698125","green_sunfish",26,75,6.9,"y","n","n","occ5",1
"1832",5,"11/14/2021","ID900.226001697400","green_sunfish",31,76,6.4,"n","n","n","occ5",1
"1833",5,"11/14/2021","ID900.226001697502","green_sunfish",34,77,7,"n","n","n","occ5",1
"1834",5,"11/14/2021","ID900.226001697543","green_sunfish",34,62,3.4,"n","n","n","occ5",1
"1835",5,"11/14/2021","ID900.226001697573","green_sunfish",35,111,19,"n","n","n","occ5",0.596120157451459
"1836",5,"11/14/2021","ID900.226001697552","green_sunfish",35,69,5.5,"n","n","n","occ5",1
"1837",5,"11/14/2021","ID900.226001697504","green_sunfish",36,65,4.2,"n","n","n","occ5",1
"1838",5,"11/14/2021","ID900.226001697511","green_sunfish",37,79,8.2,"n","n","n","occ5",1
"1839",5,"11/14/2021","ID900.226001697564","green_sunfish",37,67,4.5,"n","n","n","occ5",1
"1840",5,"11/14/2021","ID900.226001697507","green_sunfish",37,67,4.2,"n","n","n","occ5",0.833178591786588
"1841",5,"11/14/2021","ID900.226001697517","green_sunfish",42,65,4,"n","n","n","occ5",1
"1842",6,"02/12/2022","ID900.226001698974","green_sunfish",1,76,6.5,"y","n","n","occ6",1
"1843",6,"02/12/2022","ID900.226001697550","green_sunfish",2,70,5.2,"n","n","n","occ6",1
"1844",6,"02/12/2022","ID900.226001698990","green_sunfish",3,78,6,"y","n","n","occ6",0.480950203666065
"1845",6,"02/12/2022","ID900.226001697332","green_sunfish",3,70,5.3,"y","n","n","occ6",1
"1846",6,"02/12/2022","ID900.226001698549","green_sunfish",5,88,9.8,"y","n","n","occ6",1
"1847",6,"02/12/2022","ID900.226001697500","green_sunfish",5,108,20.9,"n","n","n","occ6",1
"1848",6,"02/12/2022","ID900.226001697579","green_sunfish",5,68,5.2,"n","n","n","occ6",0.95014671214243
"1849",6,"02/12/2022","ID900.226001698271","green_sunfish",5,79,7.1,"n","n","n","occ6",1
"1850",6,"02/12/2022","ID900.226001698273","green_sunfish",6,63,4.1,"n","n","n","occ6",0.980604258413653
"1851",6,"02/12/2022","ID900.226001698265","green_sunfish",6,111,22.7,"n","n","n","occ6",1
"1852",6,"02/12/2022","ID900.226001697527","green_sunfish",6,80,10.4,"n","n","n","occ6",0.309776592489178
"1853",6,"02/12/2022","ID900.226001697531","green_sunfish",6,80,8.4,"n","n","n","occ6",1
"1854",6,"02/12/2022","ID900.226001698287","green_sunfish",6,77,7.1,"n","n","n","occ6",1
"1855",6,"02/12/2022","ID900.226001698216","green_sunfish",8,83,9.1,"n","n","n","occ6",1
"1856",6,"02/12/2022","ID900.226001698954","green_sunfish",10,69,4.2,"y","n","n","occ6",0.539878026881081
"1857",6,"02/12/2022","ID900.226001698331","green_sunfish",10,89,10.2,"y","n","n","occ6",1
"1858",6,"02/12/2022","ID900.226001698919","green_sunfish",10,92,10.6,"y","n","n","occ6",0.72136279407498
"1859",6,"02/12/2022","ID900.226001698227","green_sunfish",10,67,4.6,"n","n","n","occ6",1
"1860",6,"02/12/2022","ID900.226001698253","green_sunfish",10,74,5.9,"n","n","n","occ6",1
"1861",6,"02/12/2022","ID900.226001698288","green_sunfish",10,80,7.3,"n","n","n","occ6",1
"1862",6,"02/12/2022","ID900.226001698280","green_sunfish",10,71,5.9,"n","n","n","occ6",1
"1863",6,"02/12/2022","ID900.226001698226","green_sunfish",10,62,3.7,"n","n","n","occ6",1
"1864",6,"02/12/2022","ID900.226001698212","green_sunfish",11,67,4,"n","n","n","occ6",0.722313837645153
"1865",6,"02/12/2022","ID900.226001698499","green_sunfish",12,110,20.2,"y","n","n","occ6",1
"1866",6,"02/12/2022","ID900.226001698959","green_sunfish",12,91,10.4,"y","n","n","occ6",0.817813195429906
"1867",6,"02/12/2022","ID900.226001698201","green_sunfish",13,76,7.3,"n","n","n","occ6",0.978151353100885
"1868",6,"02/12/2022","ID900.226001698282","green_sunfish",13,85,9,"n","n","n","occ6",1
"1869",6,"02/12/2022","ID900.226001698251","green_sunfish",16,71,5.9,"n","n","n","occ6",1
"1870",6,"02/12/2022","ID900.226001698255","green_sunfish",17,87,10,"n","n","n","occ6",1
"1871",6,"02/12/2022","ID900.226001698278","green_sunfish",20,71,5,"n","n","n","occ6",1
"1872",6,"02/12/2022","ID900.226001697464","green_sunfish",22,84,8.6,"y","n","n","occ6",1
"1873",6,"02/12/2022","ID900.226001698108","green_sunfish",22,87,9.8,"y","n","n","occ6",1
"1874",6,"02/12/2022","ID900.226001698220","green_sunfish",24,76,6.8,"n","n","n","occ6",1
"1875",6,"02/12/2022","ID900.226001698106","green_sunfish",25,72,5.8,"y","n","n","occ6",1
"1876",6,"02/12/2022","ID900.226001698208","green_sunfish",26,61,3.5,"n","n","n","occ6",1
"1877",6,"02/12/2022","ID900.226001698161","green_sunfish",29,73,5.8,"y","n","n","occ6",1
"1878",6,"02/12/2022","ID900.226001698146","green_sunfish",30,81,7.2,"y","n","n","occ6",0.749661216521534
"1879",6,"02/13/2022","ID900.226001697467","green_sunfish",31,74,5.5,"y","n","n","occ6",0.807482853806307
"1880",6,"02/13/2022","ID900.226001697957","green_sunfish",31,84,9.6,"n","n","n","occ6",1
"1881",6,"02/13/2022","ID900.226001697956","green_sunfish",32,69,5.5,"n","n","n","occ6",0.848531679943218
"1882",6,"02/13/2022","ID900.226001697923","green_sunfish",34,68,5.4,"n","n","n","occ6",0.677214748048093
"1883",6,"02/13/2022","ID900.226001697502","green_sunfish",35,76,6.6,"y","n","n","occ6",1
"1884",6,"02/13/2022","ID900.226001697976","green_sunfish",35,70,5.4,"n","n","n","occ6",1
"1885",6,"02/13/2022","ID900.226001697994","green_sunfish",35,75,7.3,"n","n","n","occ6",0.675706937647868
"1886",6,"02/13/2022","ID900.226001697969","green_sunfish",35,102,15.7,"n","n","n","occ6",1
"1887",6,"02/13/2022","ID900.226001697903","green_sunfish",35,136,39,"n","n","n","occ6",1
"1888",6,"02/13/2022","ID900.226001697511","green_sunfish",37,80,8,"y","n","n","occ6",1
"1889",6,"02/13/2022","ID900.226001697918","green_sunfish",37,122,27.4,"n","n","n","occ6",1
"1890",6,"02/13/2022","ID900.226001697906","green_sunfish",39,71,4.8,"n","n","n","occ6",0.74702273142824
